code,date,value
KIS.MKT.KOSDAQ,2021-04-20,150.461276
KIS.MKT.KOSDAQ,2021-04-21,149.368558
KIS.MKT.KOSDAQ,2021-04-22,149.058814
KIS.MKT.KOSDAQ,2021-04-23,151.930671
KIS.MKT.KOSDAQ,2021-04-24,149.102104
KIS.MKT.KOSDAQ,2021-04-25,150.081546
KIS.MKT.KOSDAQ,2021-04-26,147.058556
KIS.MKT.KOSDAQ,2021-04-27,150.394906
KIS.MKT.KOSDAQ,2021-04-28,151.412701
KIS.MKT.KOSDAQ,2021-04-29,150.273583
KIS.MKT.KOSDAQ,2021-04-30,145.522453
KIS.MKT.KOSDAQ,2021-05-01,146.233029
KIS.MKT.KOSDAQ,2021-05-02,147.922825
KIS.MKT.KOSDAQ,2021-05-03,150.409145
KIS.MKT.KOSDAQ,2021-05-04,150.888942
KIS.MKT.KOSDAQ,2021-05-05,145.693929
KIS.MKT.KOSDAQ,2021-05-06,147.822241
KIS.MKT.KOSDAQ,2021-05-07,152.430433
KIS.MKT.KOSDAQ,2021-05-08,151.14097
KIS.MKT.KOSDAQ,2021-05-09,150.864352
KIS.MKT.KOSDAQ,2021-05-10,147.699838
KIS.MKT.KOSDAQ,2021-05-11,148.524005
KIS.MKT.KOSDAQ,2021-05-12,150.026368
KIS.MKT.KOSDAQ,2021-05-13,147.800449
KIS.MKT.KOSDAQ,2021-05-14,146.148434
KIS.MKT.KOSDAQ,2021-05-15,148.642423
KIS.MKT.KOSDAQ,2021-05-16,148.621142
KIS.MKT.KOSDAQ,2021-05-17,149.528387
KIS.MKT.KOSDAQ,2021-05-18,148.79188
KIS.MKT.KOSDAQ,2021-05-19,150.579625
KIS.MKT.KOSDAQ,2021-05-20,147.229631
KIS.MKT.KOSDAQ,2021-05-21,147.397889
KIS.MKT.KOSDAQ,2021-05-22,146.895191
KIS.MKT.KOSDAQ,2021-05-23,146.819538
KIS.MKT.KOSDAQ,2021-05-24,146.836947
KIS.MKT.KOSDAQ,2021-05-25,145.743561
KIS.MKT.KOSDAQ,2021-05-26,146.902334
KIS.MKT.KOSDAQ,2021-05-27,148.981127
KIS.MKT.KOSDAQ,2021-05-28,148.006055
KIS.MKT.KOSDAQ,2021-05-29,149.085783
KIS.MKT.KOSDAQ,2021-05-30,145.949764
KIS.MKT.KOSDAQ,2021-05-31,149.652103
KIS.MKT.KOSDAQ,2021-06-01,148.617053
KIS.MKT.KOSDAQ,2021-06-02,145.04576
KIS.MKT.KOSDAQ,2021-06-03,151.004631
KIS.MKT.KOSDAQ,2021-06-04,149.013546
KIS.MKT.KOSDAQ,2021-06-05,146.736841
KIS.MKT.KOSDAQ,2021-06-06,150.551357
KIS.MKT.KOSDAQ,2021-06-07,148.722429
KIS.MKT.KOSDAQ,2021-06-08,149.526785
KIS.MKT.KOSDAQ,2021-06-09,146.322127
KIS.MKT.KOSDAQ,2021-06-10,149.352199
KIS.MKT.KOSDAQ,2021-06-11,147.469699
KIS.MKT.KOSDAQ,2021-06-12,147.71916
KIS.MKT.KOSDAQ,2021-06-13,146.406368
KIS.MKT.KOSDAQ,2021-06-14,147.864522
KIS.MKT.KOSDAQ,2021-06-15,149.718257
KIS.MKT.KOSDAQ,2021-06-16,145.975142
KIS.MKT.KOSDAQ,2021-06-17,146.904322
KIS.MKT.KOSDAQ,2021-06-18,146.636479
KIS.MKT.KOSDAQ,2021-06-19,148.393226
KIS.MKT.KOSDAQ,2021-06-20,147.554945
KIS.MKT.KOSDAQ,2021-06-21,148.3278
KIS.MKT.KOSDAQ,2021-06-22,144.981039
KIS.MKT.KOSDAQ,2021-06-23,147.10297
KIS.MKT.KOSDAQ,2021-06-24,145.576357
KIS.MKT.KOSDAQ,2021-06-25,150.909201
KIS.MKT.KOSDAQ,2021-06-26,147.34808
KIS.MKT.KOSDAQ,2021-06-27,148.650803
KIS.MKT.KOSDAQ,2021-06-28,145.540692
KIS.MKT.KOSDAQ,2021-06-29,146.272939
KIS.MKT.KOSDAQ,2021-06-30,145.075176
KIS.MKT.KOSDAQ,2021-07-01,149.043716
KIS.MKT.KOSDAQ,2021-07-02,149.664427
KIS.MKT.KOSDAQ,2021-07-03,147.920904
KIS.MKT.KOSDAQ,2021-07-04,147.392137
KIS.MKT.KOSDAQ,2021-07-05,144.163881
KIS.MKT.KOSDAQ,2021-07-06,145.093624
KIS.MKT.KOSDAQ,2021-07-07,144.56169
KIS.MKT.KOSDAQ,2021-07-08,146.776049
KIS.MKT.KOSDAQ,2021-07-09,145.821725
KIS.MKT.KOSDAQ,2021-07-10,146.453088
KIS.MKT.KOSDAQ,2021-07-11,147.400617
KIS.MKT.KOSDAQ,2021-07-12,146.48425
KIS.MKT.KOSDAQ,2021-07-13,147.872391
KIS.MKT.KOSDAQ,2021-07-14,144.728127
KIS.MKT.KOSDAQ,2021-07-15,145.817484
KIS.MKT.KOSDAQ,2021-07-16,146.493682
KIS.MKT.KOSDAQ,2021-07-17,146.707161
KIS.MKT.KOSDAQ,2021-07-18,145.035206
KIS.MKT.KOSDAQ,2021-07-19,144.246076
KIS.MKT.KOSDAQ,2021-07-20,147.829091
KIS.MKT.KOSDAQ,2021-07-21,147.883206
KIS.MKT.KOSDAQ,2021-07-22,150.675229
KIS.MKT.KOSDAQ,2021-07-23,146.087888
KIS.MKT.KOSDAQ,2021-07-24,147.715113
KIS.MKT.KOSDAQ,2021-07-25,146.307139
KIS.MKT.KOSDAQ,2021-07-26,146.24616
KIS.MKT.KOSDAQ,2021-07-27,147.373148
KIS.MKT.KOSDAQ,2021-07-28,141.626545
KIS.MKT.KOSDAQ,2021-07-29,147.821311
KIS.MKT.KOSDAQ,2021-07-30,149.437909
KIS.MKT.KOSDAQ,2021-07-31,146.401435
KIS.MKT.KOSDAQ,2021-08-01,144.459901
KIS.MKT.KOSDAQ,2021-08-02,146.504593
KIS.MKT.KOSDAQ,2021-08-03,144.182227
KIS.MKT.KOSDAQ,2021-08-04,145.75635
KIS.MKT.KOSDAQ,2021-08-05,143.447405
KIS.MKT.KOSDAQ,2021-08-06,147.728213
KIS.MKT.KOSDAQ,2021-08-07,146.696934
KIS.MKT.KOSDAQ,2021-08-08,147.951551
KIS.MKT.KOSDAQ,2021-08-09,148.717025
KIS.MKT.KOSDAQ,2021-08-10,147.429007
KIS.MKT.KOSDAQ,2021-08-11,145.384726
KIS.MKT.KOSDAQ,2021-08-12,145.209893
KIS.MKT.KOSDAQ,2021-08-13,144.215104
KIS.MKT.KOSDAQ,2021-08-14,145.242608
KIS.MKT.KOSDAQ,2021-08-15,147.0445
KIS.MKT.KOSDAQ,2021-08-16,144.663999
KIS.MKT.KOSDAQ,2021-08-17,143.011
KIS.MKT.KOSDAQ,2021-08-18,145.441406
KIS.MKT.KOSDAQ,2021-08-19,142.010157
KIS.MKT.KOSDAQ,2021-08-20,149.90234
KIS.MKT.KOSDAQ,2021-08-21,145.973649
KIS.MKT.KOSDAQ,2021-08-22,146.925134
KIS.MKT.KOSDAQ,2021-08-23,147.310786
KIS.MKT.KOSDAQ,2021-08-24,145.36402
KIS.MKT.KOSDAQ,2021-08-25,150.009416
KIS.MKT.KOSDAQ,2021-08-26,143.613805
KIS.MKT.KOSDAQ,2021-08-27,147.300142
KIS.MKT.KOSDAQ,2021-08-28,147.363653
KIS.MKT.KOSDAQ,2021-08-29,147.148219
KIS.MKT.KOSDAQ,2021-08-30,144.117252
KIS.MKT.KOSDAQ,2021-08-31,144.347313
KIS.MKT.KOSDAQ,2021-09-01,146.552174
KIS.MKT.KOSDAQ,2021-09-02,144.500224
KIS.MKT.KOSDAQ,2021-09-03,145.813871
KIS.MKT.KOSDAQ,2021-09-04,143.538225
KIS.MKT.KOSDAQ,2021-09-05,145.670077
KIS.MKT.KOSDAQ,2021-09-06,144.519603
KIS.MKT.KOSDAQ,2021-09-07,144.176808
KIS.MKT.KOSDAQ,2021-09-08,145.746386
KIS.MKT.KOSDAQ,2021-09-09,143.869682
KIS.MKT.KOSDAQ,2021-09-10,146.624661
KIS.MKT.KOSDAQ,2021-09-11,141.945878
KIS.MKT.KOSDAQ,2021-09-12,143.229533
KIS.MKT.KOSDAQ,2021-09-13,142.337772
KIS.MKT.KOSDAQ,2021-09-14,142.374427
KIS.MKT.KOSDAQ,2021-09-15,145.757993
KIS.MKT.KOSDAQ,2021-09-16,143.820386
KIS.MKT.KOSDAQ,2021-09-17,145.949683
KIS.MKT.KOSDAQ,2021-09-18,144.144589
KIS.MKT.KOSDAQ,2021-09-19,140.417498
KIS.MKT.KOSDAQ,2021-09-20,144.150016
KIS.MKT.KOSDAQ,2021-09-21,144.131809
KIS.MKT.KOSDAQ,2021-09-22,145.473426
KIS.MKT.KOSDAQ,2021-09-23,140.274692
KIS.MKT.KOSDAQ,2021-09-24,142.673694
KIS.MKT.KOSDAQ,2021-09-25,142.539829
KIS.MKT.KOSDAQ,2021-09-26,144.417305
KIS.MKT.KOSDAQ,2021-09-27,149.744086
KIS.MKT.KOSDAQ,2021-09-28,144.186842
KIS.MKT.KOSDAQ,2021-09-29,144.969221
KIS.MKT.KOSDAQ,2021-09-30,142.183243
KIS.MKT.KOSDAQ,2021-10-01,145.449059
KIS.MKT.KOSDAQ,2021-10-02,143.598573
KIS.MKT.KOSDAQ,2021-10-03,143.7748
KIS.MKT.KOSDAQ,2021-10-04,144.914512
KIS.MKT.KOSDAQ,2021-10-05,148.535288
KIS.MKT.KOSDAQ,2021-10-06,145.959529
KIS.MKT.KOSDAQ,2021-10-07,143.824912
KIS.MKT.KOSDAQ,2021-10-08,142.449227
KIS.MKT.KOSDAQ,2021-10-09,142.932212
KIS.MKT.KOSDAQ,2021-10-10,142.891374
KIS.MKT.KOSDAQ,2021-10-11,145.818941
KIS.MKT.KOSDAQ,2021-10-12,141.699572
KIS.MKT.KOSDAQ,2021-10-13,143.348797
KIS.MKT.KOSDAQ,2021-10-14,142.137566
KIS.MKT.KOSDAQ,2021-10-15,142.161109
KIS.MKT.KOSDAQ,2021-10-16,144.935336
KIS.MKT.KOSDAQ,2021-10-17,140.235107
KIS.MKT.KOSDAQ,2021-10-18,143.970722
KIS.MKT.KOSDAQ,2021-10-19,142.982967
KIS.MKT.KOSDAQ,2021-10-20,145.925359
KIS.MKT.KOSDAQ,2021-10-21,140.220128
KIS.MKT.KOSDAQ,2021-10-22,139.350703
KIS.MKT.KOSDAQ,2021-10-23,143.497812
KIS.MKT.KOSDAQ,2021-10-24,145.550236
KIS.MKT.KOSDAQ,2021-10-25,142.784101
KIS.MKT.KOSDAQ,2021-10-26,143.280347
KIS.MKT.KOSDAQ,2021-10-27,145.27181
KIS.MKT.KOSDAQ,2021-10-28,142.367852
KIS.MKT.KOSDAQ,2021-10-29,143.549488
KIS.MKT.KOSDAQ,2021-10-30,143.294634
KIS.MKT.KOSDAQ,2021-10-31,144.818542
KIS.MKT.KOSDAQ,2021-11-01,147.829081
KIS.MKT.KOSDAQ,2021-11-02,141.455306
KIS.MKT.KOSDAQ,2021-11-03,142.836521
KIS.MKT.KOSDAQ,2021-11-04,145.515249
KIS.MKT.KOSDAQ,2021-11-05,144.481298
KIS.MKT.KOSDAQ,2021-11-06,141.869712
KIS.MKT.KOSDAQ,2021-11-07,142.374098
KIS.MKT.KOSDAQ,2021-11-08,141.529711
KIS.MKT.KOSDAQ,2021-11-09,142.196801
KIS.MKT.KOSDAQ,2021-11-10,143.090439
KIS.MKT.KOSDAQ,2021-11-11,145.080139
KIS.MKT.KOSDAQ,2021-11-12,141.54455
KIS.MKT.KOSDAQ,2021-11-13,144.693166
KIS.MKT.KOSDAQ,2021-11-14,139.253143
KIS.MKT.KOSDAQ,2021-11-15,141.078013
KIS.MKT.KOSDAQ,2021-11-16,148.766367
KIS.MKT.KOSDAQ,2021-11-17,139.500093
KIS.MKT.KOSDAQ,2021-11-18,144.994174
KIS.MKT.KOSDAQ,2021-11-19,145.319566
KIS.MKT.KOSDAQ,2021-11-20,138.634227
KIS.MKT.KOSDAQ,2021-11-21,144.871031
KIS.MKT.KOSDAQ,2021-11-22,145.852503
KIS.MKT.KOSDAQ,2021-11-23,142.652447
KIS.MKT.KOSDAQ,2021-11-24,144.752684
KIS.MKT.KOSDAQ,2021-11-25,143.966538
KIS.MKT.KOSDAQ,2021-11-26,143.968297
KIS.MKT.KOSDAQ,2021-11-27,140.296436
KIS.MKT.KOSDAQ,2021-11-28,141.73398
KIS.MKT.KOSDAQ,2021-11-29,140.928039
KIS.MKT.KOSDAQ,2021-11-30,141.773185
KIS.MKT.KOSDAQ,2021-12-01,139.998608
KIS.MKT.KOSDAQ,2021-12-02,143.400987
KIS.MKT.KOSDAQ,2021-12-03,142.102378
KIS.MKT.KOSDAQ,2021-12-04,140.346422
KIS.MKT.KOSDAQ,2021-12-05,141.516973
KIS.MKT.KOSDAQ,2021-12-06,139.345905
KIS.MKT.KOSDAQ,2021-12-07,142.893958
KIS.MKT.KOSDAQ,2021-12-08,142.549407
KIS.MKT.KOSDAQ,2021-12-09,140.142513
KIS.MKT.KOSDAQ,2021-12-10,139.186848
KIS.MKT.KOSDAQ,2021-12-11,142.298387
KIS.MKT.KOSDAQ,2021-12-12,139.518593
KIS.MKT.KOSDAQ,2021-12-13,143.700927
KIS.MKT.KOSDAQ,2021-12-14,140.623154
KIS.MKT.KOSDAQ,2021-12-15,143.7674
KIS.MKT.KOSDAQ,2021-12-16,142.126475
KIS.MKT.KOSDAQ,2021-12-17,143.752902
KIS.MKT.KOSDAQ,2021-12-18,137.401531
KIS.MKT.KOSDAQ,2021-12-19,142.668917
KIS.MKT.KOSDAQ,2021-12-20,141.21513
KIS.MKT.KOSDAQ,2021-12-21,140.741744
KIS.MKT.KOSDAQ,2021-12-22,140.088108
KIS.MKT.KOSDAQ,2021-12-23,140.635932
KIS.MKT.KOSDAQ,2021-12-24,140.450526
KIS.MKT.KOSDAQ,2021-12-25,141.564013
KIS.MKT.KOSDAQ,2021-12-26,144.192617
KIS.MKT.KOSDAQ,2021-12-27,139.064728
KIS.MKT.KOSDAQ,2021-12-28,144.02017
KIS.MKT.KOSDAQ,2021-12-29,142.592808
KIS.MKT.KOSDAQ,2021-12-30,142.374554
KIS.MKT.KOSDAQ,2021-12-31,140.735248
KIS.MKT.KOSDAQ,2022-01-01,142.830294
KIS.MKT.KOSDAQ,2022-01-02,142.60232
KIS.MKT.KOSDAQ,2022-01-03,143.816146
KIS.MKT.KOSDAQ,2022-01-04,139.242264
KIS.MKT.KOSDAQ,2022-01-05,139.164655
KIS.MKT.KOSDAQ,2022-01-06,143.615966
KIS.MKT.KOSDAQ,2022-01-07,137.928744
KIS.MKT.KOSDAQ,2022-01-08,143.578758
KIS.MKT.KOSDAQ,2022-01-09,139.125328
KIS.MKT.KOSDAQ,2022-01-10,138.677849
KIS.MKT.KOSDAQ,2022-01-11,139.906873
KIS.MKT.KOSDAQ,2022-01-12,145.395698
KIS.MKT.KOSDAQ,2022-01-13,139.845379
KIS.MKT.KOSDAQ,2022-01-14,142.137794
KIS.MKT.KOSDAQ,2022-01-15,138.011828
KIS.MKT.KOSDAQ,2022-01-16,139.937151
KIS.MKT.KOSDAQ,2022-01-17,141.165033
KIS.MKT.KOSDAQ,2022-01-18,143.225852
KIS.MKT.KOSDAQ,2022-01-19,142.969764
KIS.MKT.KOSDAQ,2022-01-20,142.605496
KIS.MKT.KOSDAQ,2022-01-21,144.333899
KIS.MKT.KOSDAQ,2022-01-22,140.953879
KIS.MKT.KOSDAQ,2022-01-23,142.71721
KIS.MKT.KOSDAQ,2022-01-24,139.893851
KIS.MKT.KOSDAQ,2022-01-25,143.021554
KIS.MKT.KOSDAQ,2022-01-26,141.432381
KIS.MKT.KOSDAQ,2022-01-27,141.963645
KIS.MKT.KOSDAQ,2022-01-28,143.014443
KIS.MKT.KOSDAQ,2022-01-29,143.573043
KIS.MKT.KOSDAQ,2022-01-30,138.819305
KIS.MKT.KOSDAQ,2022-01-31,142.592938
KIS.MKT.KOSDAQ,2022-02-01,138.933366
KIS.MKT.KOSDAQ,2022-02-02,140.256069
KIS.MKT.KOSDAQ,2022-02-03,138.102036
KIS.MKT.KOSDAQ,2022-02-04,139.798516
KIS.MKT.KOSDAQ,2022-02-05,143.01959
KIS.MKT.KOSDAQ,2022-02-06,140.688384
KIS.MKT.KOSDAQ,2022-02-07,143.391897
KIS.MKT.KOSDAQ,2022-02-08,139.060324
KIS.MKT.KOSDAQ,2022-02-09,144.669968
KIS.MKT.KOSDAQ,2022-02-10,138.969095
KIS.MKT.KOSDAQ,2022-02-11,139.784428
KIS.MKT.KOSDAQ,2022-02-12,137.871937
KIS.MKT.KOSDAQ,2022-02-13,137.916031
KIS.MKT.KOSDAQ,2022-02-14,138.368541
KIS.MKT.KOSDAQ,2022-02-15,138.329294
KIS.MKT.KOSDAQ,2022-02-16,140.457262
KIS.MKT.KOSDAQ,2022-02-17,138.91273
KIS.MKT.KOSDAQ,2022-02-18,138.288101
KIS.MKT.KOSDAQ,2022-02-19,138.879024
KIS.MKT.KOSDAQ,2022-02-20,137.189266
KIS.MKT.KOSDAQ,2022-02-21,138.335916
KIS.MKT.KOSDAQ,2022-02-22,137.944379
KIS.MKT.KOSDAQ,2022-02-23,136.761691
KIS.MKT.KOSDAQ,2022-02-24,142.097766
KIS.MKT.KOSDAQ,2022-02-25,143.215877
KIS.MKT.KOSDAQ,2022-02-26,136.963061
KIS.MKT.KOSDAQ,2022-02-27,141.331194
KIS.MKT.KOSDAQ,2022-02-28,141.585832
KIS.MKT.KOSDAQ,2022-03-01,137.823314
KIS.MKT.KOSDAQ,2022-03-02,140.572408
KIS.MKT.KOSDAQ,2022-03-03,142.290604
KIS.MKT.KOSDAQ,2022-03-04,140.64632
KIS.MKT.KOSDAQ,2022-03-05,139.227823
KIS.MKT.KOSDAQ,2022-03-06,136.119249
KIS.MKT.KOSDAQ,2022-03-07,139.586635
KIS.MKT.KOSDAQ,2022-03-08,139.403173
KIS.MKT.KOSDAQ,2022-03-09,137.26853
KIS.MKT.KOSDAQ,2022-03-10,140.12095
KIS.MKT.KOSDAQ,2022-03-11,138.548912
KIS.MKT.KOSDAQ,2022-03-12,139.970967
KIS.MKT.KOSDAQ,2022-03-13,141.336929
KIS.MKT.KOSDAQ,2022-03-14,142.504223
KIS.MKT.KOSDAQ,2022-03-15,137.962942
KIS.MKT.KOSDAQ,2022-03-16,141.279446
KIS.MKT.KOSDAQ,2022-03-17,138.087566
KIS.MKT.KOSDAQ,2022-03-18,139.627151
KIS.MKT.KOSDAQ,2022-03-19,146.493969
KIS.MKT.KOSDAQ,2022-03-20,139.648291
KIS.MKT.KOSDAQ,2022-03-21,139.072506
KIS.MKT.KOSDAQ,2022-03-22,137.010625
KIS.MKT.KOSDAQ,2022-03-23,138.365978
KIS.MKT.KOSDAQ,2022-03-24,141.08605
KIS.MKT.KOSDAQ,2022-03-25,136.448943
KIS.MKT.KOSDAQ,2022-03-26,137.079408
KIS.MKT.KOSDAQ,2022-03-27,137.23631
KIS.MKT.KOSDAQ,2022-03-28,137.438093
KIS.MKT.KOSDAQ,2022-03-29,140.311146
KIS.MKT.KOSDAQ,2022-03-30,138.408725
KIS.MKT.KOSDAQ,2022-03-31,138.784834
KIS.MKT.KOSDAQ,2022-04-01,139.119354
KIS.MKT.KOSDAQ,2022-04-02,139.197384
KIS.MKT.KOSDAQ,2022-04-03,138.064259
KIS.MKT.KOSDAQ,2022-04-04,136.965948
KIS.MKT.KOSDAQ,2022-04-05,139.188831
KIS.MKT.KOSDAQ,2022-04-06,137.190235
KIS.MKT.KOSDAQ,2022-04-07,136.56112
KIS.MKT.KOSDAQ,2022-04-08,139.037668
KIS.MKT.KOSDAQ,2022-04-09,138.483473
KIS.MKT.KOSDAQ,2022-04-10,141.151253
KIS.MKT.KOSDAQ,2022-04-11,137.350225
KIS.MKT.KOSDAQ,2022-04-12,137.30101
KIS.MKT.KOSDAQ,2022-04-13,135.885537
KIS.MKT.KOSDAQ,2022-04-14,137.934916
KIS.MKT.KOSDAQ,2022-04-15,136.658809
KIS.MKT.KOSDAQ,2022-04-16,138.198306
KIS.MKT.KOSDAQ,2022-04-17,137.831697
KIS.MKT.KOSDAQ,2022-04-18,138.800792
KIS.MKT.KOSDAQ,2022-04-19,139.666917
KIS.MKT.KOSDAQ,2022-04-20,134.45552
KIS.MKT.KOSDAQ,2022-04-21,138.052333
KIS.MKT.KOSDAQ,2022-04-22,136.513844
KIS.MKT.KOSDAQ,2022-04-23,136.99749
KIS.MKT.KOSDAQ,2022-04-24,135.582817
KIS.MKT.KOSDAQ,2022-04-25,138.960966
KIS.MKT.KOSDAQ,2022-04-26,135.099358
KIS.MKT.KOSDAQ,2022-04-27,135.779325
KIS.MKT.KOSDAQ,2022-04-28,137.226899
KIS.MKT.KOSDAQ,2022-04-29,134.409617
KIS.MKT.KOSDAQ,2022-04-30,135.758762
KIS.MKT.KOSDAQ,2022-05-01,140.322328
KIS.MKT.KOSDAQ,2022-05-02,139.455641
KIS.MKT.KOSDAQ,2022-05-03,138.628249
KIS.MKT.KOSDAQ,2022-05-04,134.60909
KIS.MKT.KOSDAQ,2022-05-05,139.016913
KIS.MKT.KOSDAQ,2022-05-06,137.904663
KIS.MKT.KOSDAQ,2022-05-07,137.219943
KIS.MKT.KOSDAQ,2022-05-08,136.222832
KIS.MKT.KOSDAQ,2022-05-09,136.062065
KIS.MKT.KOSDAQ,2022-05-10,137.788797
KIS.MKT.KOSDAQ,2022-05-11,135.06869
KIS.MKT.KOSDAQ,2022-05-12,135.573069
KIS.MKT.KOSDAQ,2022-05-13,138.12501
KIS.MKT.KOSDAQ,2022-05-14,137.542434
KIS.MKT.KOSDAQ,2022-05-15,137.535647
KIS.MKT.KOSDAQ,2022-05-16,136.271991
KIS.MKT.KOSDAQ,2022-05-17,136.397655
KIS.MKT.KOSDAQ,2022-05-18,136.735962
KIS.MKT.KOSDAQ,2022-05-19,134.307283
KIS.MKT.KOSDAQ,2022-05-20,136.124281
KIS.MKT.KOSDAQ,2022-05-21,139.479606
KIS.MKT.KOSDAQ,2022-05-22,137.314645
KIS.MKT.KOSDAQ,2022-05-23,135.036819
KIS.MKT.KOSDAQ,2022-05-24,135.825695
KIS.MKT.KOSDAQ,2022-05-25,135.720695
KIS.MKT.KOSDAQ,2022-05-26,136.895827
KIS.MKT.KOSDAQ,2022-05-27,133.761792
KIS.MKT.KOSDAQ,2022-05-28,135.357798
KIS.MKT.KOSDAQ,2022-05-29,138.566043
KIS.MKT.KOSDAQ,2022-05-30,138.215861
KIS.MKT.KOSDAQ,2022-05-31,135.50746
KIS.MKT.KOSDAQ,2022-06-01,134.520302
KIS.MKT.KOSDAQ,2022-06-02,135.460576
KIS.MKT.KOSDAQ,2022-06-03,133.960945
KIS.MKT.KOSDAQ,2022-06-04,138.105514
KIS.MKT.KOSDAQ,2022-06-05,140.083389
KIS.MKT.KOSDAQ,2022-06-06,134.940552
KIS.MKT.KOSDAQ,2022-06-07,135.574289
KIS.MKT.KOSDAQ,2022-06-08,139.713661
KIS.MKT.KOSDAQ,2022-06-09,138.519102
KIS.MKT.KOSDAQ,2022-06-10,136.969662
KIS.MKT.KOSDAQ,2022-06-11,134.43363
KIS.MKT.KOSDAQ,2022-06-12,134.87101
KIS.MKT.KOSDAQ,2022-06-13,136.283442
KIS.MKT.KOSDAQ,2022-06-14,137.335912
KIS.MKT.KOSDAQ,2022-06-15,137.725252
KIS.MKT.KOSDAQ,2022-06-16,137.642224
KIS.MKT.KOSDAQ,2022-06-17,135.222273
KIS.MKT.KOSDAQ,2022-06-18,134.89762
KIS.MKT.KOSDAQ,2022-06-19,136.834713
KIS.MKT.KOSDAQ,2022-06-20,137.85294
KIS.MKT.KOSDAQ,2022-06-21,135.899605
KIS.MKT.KOSDAQ,2022-06-22,138.799603
KIS.MKT.KOSDAQ,2022-06-23,134.322953
KIS.MKT.KOSDAQ,2022-06-24,137.897115
KIS.MKT.KOSDAQ,2022-06-25,134.485977
KIS.MKT.KOSDAQ,2022-06-26,136.153127
KIS.MKT.KOSDAQ,2022-06-27,138.150498
KIS.MKT.KOSDAQ,2022-06-28,134.820102
KIS.MKT.KOSDAQ,2022-06-29,134.813824
KIS.MKT.KOSDAQ,2022-06-30,134.855081
KIS.MKT.KOSDAQ,2022-07-01,136.223382
KIS.MKT.KOSDAQ,2022-07-02,133.503472
KIS.MKT.KOSDAQ,2022-07-03,136.536055
KIS.MKT.KOSDAQ,2022-07-04,135.514499
KIS.MKT.KOSDAQ,2022-07-05,136.501767
KIS.MKT.KOSDAQ,2022-07-06,136.851392
KIS.MKT.KOSDAQ,2022-07-07,134.612883
KIS.MKT.KOSDAQ,2022-07-08,136.186644
KIS.MKT.KOSDAQ,2022-07-09,134.703526
KIS.MKT.KOSDAQ,2022-07-10,135.742319
KIS.MKT.KOSDAQ,2022-07-11,132.915295
KIS.MKT.KOSDAQ,2022-07-12,139.165823
KIS.MKT.KOSDAQ,2022-07-13,133.670224
KIS.MKT.KOSDAQ,2022-07-14,134.521964
KIS.MKT.KOSDAQ,2022-07-15,135.366829
KIS.MKT.KOSDAQ,2022-07-16,133.255505
KIS.MKT.KOSDAQ,2022-07-17,135.295186
KIS.MKT.KOSDAQ,2022-07-18,134.147845
KIS.MKT.KOSDAQ,2022-07-19,138.203603
KIS.MKT.KOSDAQ,2022-07-20,134.739909
KIS.MKT.KOSDAQ,2022-07-21,136.69932
KIS.MKT.KOSDAQ,2022-07-22,136.683864
KIS.MKT.KOSDAQ,2022-07-23,133.73891
KIS.MKT.KOSDAQ,2022-07-24,136.252218
KIS.MKT.KOSDAQ,2022-07-25,135.437328
KIS.MKT.KOSDAQ,2022-07-26,135.32973
KIS.MKT.KOSDAQ,2022-07-27,133.496325
KIS.MKT.KOSDAQ,2022-07-28,136.601221
KIS.MKT.KOSDAQ,2022-07-29,133.401799
KIS.MKT.KOSDAQ,2022-07-30,131.769462
KIS.MKT.KOSDAQ,2022-07-31,133.766724
KIS.MKT.KOSDAQ,2022-08-01,131.254239
KIS.MKT.KOSDAQ,2022-08-02,131.459262
KIS.MKT.KOSDAQ,2022-08-03,134.216484
KIS.MKT.KOSDAQ,2022-08-04,131.308466
KIS.MKT.KOSDAQ,2022-08-05,138.095446
KIS.MKT.KOSDAQ,2022-08-06,135.673422
KIS.MKT.KOSDAQ,2022-08-07,140.138374
KIS.MKT.KOSDAQ,2022-08-08,133.349539
KIS.MKT.KOSDAQ,2022-08-09,137.126249
KIS.MKT.KOSDAQ,2022-08-10,136.971873
KIS.MKT.KOSDAQ,2022-08-11,131.835759
KIS.MKT.KOSDAQ,2022-08-12,134.325319
KIS.MKT.KOSDAQ,2022-08-13,135.6111
KIS.MKT.KOSDAQ,2022-08-14,134.47129
KIS.MKT.KOSDAQ,2022-08-15,135.860052
KIS.MKT.KOSDAQ,2022-08-16,133.694934
KIS.MKT.KOSDAQ,2022-08-17,135.882135
KIS.MKT.KOSDAQ,2022-08-18,133.994415
KIS.MKT.KOSDAQ,2022-08-19,132.766828
KIS.MKT.KOSDAQ,2022-08-20,132.372818
KIS.MKT.KOSDAQ,2022-08-21,134.597802
KIS.MKT.KOSDAQ,2022-08-22,135.77328
KIS.MKT.KOSDAQ,2022-08-23,133.896528
KIS.MKT.KOSDAQ,2022-08-24,136.393095
KIS.MKT.KOSDAQ,2022-08-25,135.436432
KIS.MKT.KOSDAQ,2022-08-26,135.660234
KIS.MKT.KOSDAQ,2022-08-27,132.829033
KIS.MKT.KOSDAQ,2022-08-28,132.918107
KIS.MKT.KOSDAQ,2022-08-29,132.265514
KIS.MKT.KOSDAQ,2022-08-30,134.134714
KIS.MKT.KOSDAQ,2022-08-31,134.451799
